nr_train,num_epochs,n_bad_epochs,num_hidden_layers,hidden_size,batch_size,af_first_layer,af_hidden_layers,af_output_layer,loss_function,dropout,batch_norm,learning_rate,optimizer,epoch_stopped,loss,accuracy,precision,recall,f1_score,support
450,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.Adam,20,273.05736243724823,0.38796092026473367,"[0.09700176366843033, 0.2316715542521994, 0.6750841750841751, 0.9103343465045592, 0.09575518262586377]","[0.45081967213114754, 0.23582089552238805, 0.35083114610673666, 0.4230225988700565, 0.6178343949044586]","[0.15965166908563133, 0.23372781065088755, 0.46171560161197467, 0.5776277724204436, 0.1658119658119658]","[122, 335, 1143, 1416, 157]"
451,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.SGD,101,321.9667716026306,0.3157894736842105,"[0.08469387755102041, 0.09803921568627451, 0.699438202247191, 0.8232758620689655, 0.08440366972477065]","[0.680327868852459, 0.014925373134328358, 0.2178477690288714, 0.4046610169491525, 0.5859872611464968]","[0.15063520871143377, 0.025906735751295335, 0.33222148098732496, 0.5426136363636364, 0.14755412991178832]","[122, 335, 1143, 1416, 157]"
452,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.Adam,15,277.84257662296295,0.3860699653324929,"[0.10077519379844961, 0.22392638036809817, 0.7470355731225297, 0.9220183486238532, 0.1017274472168906]","[0.5327868852459017, 0.21791044776119403, 0.33070866141732286, 0.4258474576271186, 0.6751592356687898]","[0.16949152542372883, 0.22087745839636916, 0.4584596725288054, 0.5826086956521739, 0.17681401167639701]","[122, 335, 1143, 1416, 157]"
453,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.SGD,15,279.7123465538025,0.38670028364323983,"[0.10020449897750511, 0.22246696035242292, 0.7553191489361702, 0.9022222222222223, 0.10414746543778802]","[0.4016393442622951, 0.30149253731343284, 0.310586176727909, 0.4300847457627119, 0.7197452229299363]","[0.160392798690671, 0.2560202788339671, 0.44017358958462494, 0.5824964131994261, 0.18196457326892113]","[122, 335, 1143, 1416, 157]"
454,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.Adam,19,274.4831739664078,0.385439647021746,"[0.08978328173374613, 0.25449101796407186, 0.7682403433476395, 0.8939828080229226, 0.09523809523809523]","[0.47540983606557374, 0.2537313432835821, 0.3132108486439195, 0.4406779661016949, 0.6242038216560509]","[0.15104166666666663, 0.25411061285500747, 0.44499689247980106, 0.5903500473036897, 0.16526138279932545]","[122, 335, 1143, 1416, 157]"
455,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.SGD,27,295.5965347290039,0.3558146864166404,"[0.08906882591093117, 0.25225225225225223, 0.7837150127226463, 0.9066455696202531, 0.09124767225325885]","[0.5409836065573771, 0.2507462686567164, 0.2694663167104112, 0.4046610169491525, 0.6242038216560509]","[0.15295480880648898, 0.2514970059880239, 0.4010416666666667, 0.5595703125, 0.15922014622258326]","[122, 335, 1143, 1416, 157]"
456,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.Adam,10,277.5776892900467,0.38922155688622756,"[0.09538461538461539, 0.32620320855614976, 0.7256317689530686, 0.9270186335403726, 0.09929701230228472]","[0.5081967213114754, 0.18208955223880596, 0.35170603674540685, 0.4216101694915254, 0.7197452229299363]","[0.16062176165803108, 0.23371647509578547, 0.47377725397760756, 0.579611650485437, 0.17451737451737453]","[122, 335, 1143, 1416, 157]"
457,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.SGD,33,302.05962312221527,0.35266309486290576,"[0.07855361596009976, 0.35185185185185186, 0.7721518987341772, 0.881638846737481, 0.08537693006357856]","[0.5163934426229508, 0.22686567164179106, 0.2668416447944007, 0.4103107344632768, 0.5987261146496815]","[0.13636363636363635, 0.27586206896551724, 0.3966189856957087, 0.5599999999999999, 0.14944356120826707]","[122, 335, 1143, 1416, 157]"
458,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.Adam,31,280.1005502939224,0.38071225969114403,"[0.10267857142857142, 0.28679245283018867, 0.7005253940455342, 0.9296235679214403, 0.09233176838810642]","[0.3770491803278688, 0.22686567164179106, 0.34995625546806647, 0.4011299435028249, 0.7515923566878981]","[0.16140350877192983, 0.2533333333333333, 0.4667444574095682, 0.5604341391218549, 0.16445993031358885]","[122, 335, 1143, 1416, 157]"
459,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.SGD,79,334.62467670440674,0.28710999054522535,"[0.08371246587807098, 0.5217391304347826, 0.7317073170731707, 0.6923076923076923, 0.08546168958742632]","[0.7540983606557377, 0.03582089552238806, 0.07874015748031496, 0.4449152542372881, 0.554140127388535]","[0.1506961506961507, 0.0670391061452514, 0.14218009478672985, 0.5417024935511608, 0.14808510638297873]","[122, 335, 1143, 1416, 157]"
460,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.Adam,11,281.47145819664,0.402458241411913,"[0.09135802469135802, 0.25060240963855424, 0.6771653543307087, 0.9214175654853621, 0.10102899906454631]","[0.30327868852459017, 0.31044776119402984, 0.3762029746281715, 0.422316384180791, 0.6878980891719745]","[0.14041745730550287, 0.2773333333333333, 0.48368953880764903, 0.5791767554479419, 0.1761827079934747]","[122, 335, 1143, 1416, 157]"
461,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.SGD,28,284.4681421518326,0.39111251181846834,"[0.09932659932659933, 0.316, 0.7197898423817863, 0.9300476947535771, 0.09477413640389726]","[0.48360655737704916, 0.23582089552238805, 0.35958005249343833, 0.413135593220339, 0.6815286624203821]","[0.164804469273743, 0.2700854700854701, 0.47957992998833143, 0.5721271393643031, 0.16640746500777603]","[122, 335, 1143, 1416, 157]"
462,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.Adam,8,282.9186772108078,0.3479357075323038,"[0.09554140127388536, 0.3770491803278688, 0.6731793960923623, 0.9614643545279383, 0.0894854586129754]","[0.4918032786885246, 0.1373134328358209, 0.331583552055993, 0.3524011299435028, 0.7643312101910829]","[0.16, 0.2013129102844639, 0.44431418522860494, 0.5157622739018088, 0.1602136181575434]","[122, 335, 1143, 1416, 157]"
463,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.SGD,25,301.1818196773529,0.3447841159785692,"[0.09041095890410959, 0.3299492385786802, 0.8130563798219584, 0.877643504531722, 0.08660785886126704]","[0.5409836065573771, 0.19402985074626866, 0.23972003499562555, 0.4103107344632768, 0.6878980891719745]","[0.15492957746478875, 0.2443609022556391, 0.3702702702702703, 0.559191530317613, 0.15384615384615385]","[122, 335, 1143, 1416, 157]"
464,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.Adam,14,281.3588660955429,0.363693665300977,"[0.0936768149882904, 0.24663677130044842, 0.7281553398058253, 0.9626334519572953, 0.10107948969578018]","[0.6557377049180327, 0.16417910447761194, 0.32808398950131235, 0.3820621468926554, 0.6560509554140127]","[0.1639344262295082, 0.1971326164874552, 0.45235223160434257, 0.5470171890798787, 0.17517006802721086]","[122, 335, 1143, 1416, 157]"
465,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,36,293.9339221715927,0.3630633469902301,"[0.09264305177111716, 0.2975609756097561, 0.6988188976377953, 0.913961038961039, 0.0945945945945946]","[0.5573770491803278, 0.18208955223880596, 0.310586176727909, 0.3975988700564972, 0.6687898089171974]","[0.15887850467289716, 0.22592592592592592, 0.4300423985463355, 0.5541338582677164, 0.16574585635359118]","[122, 335, 1143, 1416, 157]"
466,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,26,271.01990616321564,0.3791364639142767,"[0.09204368174726989, 0.23076923076923078, 0.7564655172413793, 0.9082706766917293, 0.10266159695817491]","[0.48360655737704916, 0.2417910447761194, 0.30708661417322836, 0.4265536723163842, 0.6878980891719745]","[0.15465268676277852, 0.23615160349854228, 0.43683883011823277, 0.5804901489668428, 0.17866004962779156]","[122, 335, 1143, 1416, 157]"
467,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,100,329.6126757860184,0.27607942010715414,"[0.07876712328767123, 0.75, 0.6779661016949152, 0.6825053995680346, 0.06925498426023086]","[0.7540983606557377, 0.01791044776119403, 0.0699912510936133, 0.4463276836158192, 0.42038216560509556]","[0.14263565891472868, 0.03498542274052478, 0.12688342585249804, 0.5397096498719044, 0.11891891891891893]","[122, 335, 1143, 1416, 157]"
468,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,27,273.15605425834656,0.3904821935077214,"[0.09339774557165861, 0.24904214559386972, 0.7233273056057866, 0.9144144144144144, 0.09981343283582089]","[0.47540983606557374, 0.19402985074626866, 0.34995625546806647, 0.4300847457627119, 0.6815286624203821]","[0.15612382234185734, 0.21812080536912754, 0.4716981132075471, 0.5850144092219021, 0.1741253051261188]","[122, 335, 1143, 1416, 157]"
469,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.SGD,22,278.99972677230835,0.3693665300976993,"[0.08204518430439953, 0.3235294117647059, 0.7247191011235955, 0.945273631840796, 0.09631728045325778]","[0.5655737704918032, 0.13134328358208955, 0.33858267716535434, 0.4025423728813559, 0.6496815286624203]","[0.14330218068535824, 0.18683651804670914, 0.46153846153846156, 0.5646359583952453, 0.1677631578947368]","[122, 335, 1143, 1416, 157]"
470,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.Adam,14,275.91416108608246,0.3781909864481563,"[0.0965391621129326, 0.2755102040816326, 0.7566462167689162, 0.8952802359882006, 0.09199048374306107]","[0.4344262295081967, 0.16119402985074627, 0.3237095363079615, 0.4286723163841808, 0.7388535031847133]","[0.157973174366617, 0.2033898305084746, 0.45343137254901966, 0.5797516714422158, 0.16361071932299012]","[122, 335, 1143, 1416, 157]"
471,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.SGD,26,293.959486246109,0.3567601638827608,"[0.0987460815047022, 0.2803738317757009, 0.7294372294372294, 0.9092382495948136, 0.0893719806763285]","[0.5163934426229508, 0.1791044776119403, 0.29483814523184604, 0.3961864406779661, 0.7070063694267515]","[0.16578947368421054, 0.21857923497267756, 0.4199376947040498, 0.5518937530742745, 0.15868477483917084]","[122, 335, 1143, 1416, 157]"
472,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.Adam,27,273.25975823402405,0.38512448786637254,"[0.07982261640798226, 0.196113074204947, 0.738430583501006, 0.911144578313253, 0.1035175879396985]","[0.29508196721311475, 0.33134328358208953, 0.321084864391951, 0.4272598870056497, 0.6560509554140127]","[0.1256544502617801, 0.246392896781354, 0.4475609756097561, 0.5817307692307693, 0.17881944444444445]","[122, 335, 1143, 1416, 157]"
473,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.SGD,39,302.9392464160919,0.3510872990860385,"[0.08712121212121213, 0.3706293706293706, 0.7698019801980198, 0.8871951219512195, 0.08404074702886248]","[0.5655737704918032, 0.1582089552238806, 0.27209098862642167, 0.4110169491525424, 0.6305732484076433]","[0.15098468271334792, 0.2217573221757322, 0.40206851971557855, 0.5617760617760618, 0.14831460674157304]","[122, 335, 1143, 1416, 157]"
474,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.Adam,18,281.2869806289673,0.3706271667191932,"[0.09401709401709402, 0.5735294117647058, 0.8133971291866029, 0.9038461538461539, 0.09144295302013423]","[0.6311475409836066, 0.11641791044776119, 0.2974628171478565, 0.4314971751412429, 0.6942675159235668]","[0.1636556854410202, 0.1935483870967742, 0.4356181934657271, 0.5841300191204588, 0.16160118606375093]","[122, 335, 1143, 1416, 157]"
475,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.SGD,71,336.9301711320877,0.2451938228805547,"[0.07055016181229773, 0.0, 0.0, 0.6017110266159695, 0.0625]","[0.8934426229508197, 0.0, 0.0, 0.4470338983050847, 0.22929936305732485]","[0.1307738452309538, 0.0, 0.0, 0.512965964343598, 0.09822646657571624]","[122, 335, 1143, 1416, 157]"
476,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.Adam,16,280.3293426036835,0.3816577371572644,"[0.10535714285714286, 0.24914675767918087, 0.757085020242915, 0.9373996789727127, 0.10058187863674148]","[0.48360655737704916, 0.21791044776119403, 0.32720909886264216, 0.4124293785310734, 0.7707006369426752]","[0.17302052785923755, 0.23248407643312102, 0.45693341478313987, 0.5728298185384992, 0.17794117647058824]","[122, 335, 1143, 1416, 157]"
477,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.01,torch.optim.SGD,20,284.96345031261444,0.3681058934762055,"[0.10119047619047619, 0.24607329842931938, 0.7013232514177694, 0.9496402877697842, 0.10316139767054909]","[0.4180327868852459, 0.28059701492537314, 0.32458442694663164, 0.3728813559322034, 0.7898089171974523]","[0.16293929712460067, 0.26220362622036264, 0.4437799043062201, 0.5354969574036511, 0.18248712288447388]","[122, 335, 1143, 1416, 157]"
478,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.01,torch.optim.Adam,15,289.42155170440674,0.3923731484399622,"[0.1019522776572668, 0.23513513513513515, 0.7372549019607844, 0.8598639455782313, 0.09389243391066546]","[0.38524590163934425, 0.25970149253731345, 0.3289588801399825, 0.4463276836158192, 0.6560509554140127]","[0.16123499142367065, 0.24680851063829787, 0.454930429522081, 0.5876336587633659, 0.16427432216905902]","[122, 335, 1143, 1416, 157]"
479,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.001,torch.optim.SGD,42,295.83231365680695,0.3592814371257485,"[0.09615384615384616, 0.3008849557522124, 0.819672131147541, 0.8972809667673716, 0.09090909090909091]","[0.5327868852459017, 0.20298507462686566, 0.26246719160104987, 0.4194915254237288, 0.7197452229299363]","[0.16290726817042608, 0.24242424242424243, 0.3976143141153081, 0.5717035611164581, 0.16142857142857142]","[122, 335, 1143, 1416, 157]"
480,500,3,1,16,128,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.001,torch.optim.Adam,20,279.2006593942642,0.3643239836117239,"[0.09538002980625931, 0.2603305785123967, 0.6633825944170771, 0.9628942486085343, 0.09532374100719425]","[0.5245901639344263, 0.1880597014925373, 0.35345581802274717, 0.3665254237288136, 0.6751592356687898]","[0.16141235813366958, 0.21837088388214906, 0.46118721461187207, 0.5309462915601023, 0.16706067769897556]","[122, 335, 1143, 1416, 157]"
481,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.SGD,57,286.85818362236023,0.36873621178695243,"[0.09548387096774194, 0.3836477987421384, 0.7151162790697675, 0.9363484087102177, 0.09502664298401421]","[0.6065573770491803, 0.18208955223880596, 0.3228346456692913, 0.394774011299435, 0.6815286624203821]","[0.1649944258639911, 0.24696356275303646, 0.44484629294755873, 0.5553899652260308, 0.16679657053780203]","[122, 335, 1143, 1416, 157]"
482,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.Adam,34,265.6007285118103,0.3794516230696502,"[0.09322033898305085, 0.2235294117647059, 0.7494646680942184, 0.8905109489051095, 0.09339774557165861]","[0.27049180327868855, 0.2835820895522388, 0.30621172353455817, 0.4307909604519774, 0.7388535031847133]","[0.13865546218487393, 0.25, 0.43478260869565216, 0.5806758686339838, 0.16583273766976414]","[122, 335, 1143, 1416, 157]"
483,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.SGD,49,338.6479890346527,0.24897573274503623,"[0.07528409090909091, 0.0, 0.0, 0.6017110266159695, 0.07152875175315568]","[0.8688524590163934, 0.0, 0.0, 0.4470338983050847, 0.3248407643312102]","[0.13856209150326798, 0.0, 0.0, 0.512965964343598, 0.11724137931034483]","[122, 335, 1143, 1416, 157]"
484,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.Adam,20,275.1813634634018,0.38922155688622756,"[0.09715242881072027, 0.20812182741116753, 0.732824427480916, 0.8966521106259098, 0.09783728115345006]","[0.47540983606557374, 0.24477611940298508, 0.3359580052493438, 0.4350282485875706, 0.6050955414012739]","[0.16133518776077885, 0.22496570644718794, 0.4607078584283144, 0.5858297669995245, 0.16843971631205676]","[122, 335, 1143, 1416, 157]"
485,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.SGD,32,275.98946952819824,0.376615190671289,"[0.10633946830265849, 0.2773109243697479, 0.7540983606557377, 0.8451268357810414, 0.09606299212598425]","[0.4262295081967213, 0.19701492537313434, 0.28171478565179353, 0.4470338983050847, 0.7770700636942676]","[0.1702127659574468, 0.23036649214659688, 0.41019108280254785, 0.584757505773672, 0.17098808689558515]","[122, 335, 1143, 1416, 157]"
486,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.Adam,15,273.5679919719696,0.3652694610778443,"[0.0781010719754977, 0.26732673267326734, 0.7741935483870968, 0.9095092024539877, 0.08664898320070734]","[0.4180327868852459, 0.2417910447761194, 0.29396325459317585, 0.4187853107344633, 0.6242038216560509]","[0.13161290322580646, 0.2539184952978057, 0.42612555485098286, 0.5735009671179884, 0.15217391304347824]","[122, 335, 1143, 1416, 157]"
487,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.SGD,46,287.0511518716812,0.3684210526315789,"[0.09576138147566719, 0.28888888888888886, 0.7680180180180181, 0.9203821656050956, 0.09296482412060302]","[0.5, 0.23283582089552238, 0.2983377077865267, 0.4081920903954802, 0.7070063694267515]","[0.16073781291172598, 0.25785123966942153, 0.42974165091367367, 0.5655577299412916, 0.16432272390821612]","[122, 335, 1143, 1416, 157]"
488,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.Adam,19,273.5136915445328,0.3785061456035298,"[0.10358565737051793, 0.22358722358722358, 0.7829268292682927, 0.8571428571428571, 0.09562109025915996]","[0.4262295081967213, 0.2716417910447761, 0.28083989501312334, 0.4449152542372881, 0.6815286624203821]","[0.16666666666666669, 0.24528301886792453, 0.41339343206696716, 0.5857740585774058, 0.1677115987460815]","[122, 335, 1143, 1416, 157]"
489,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.SGD,44,301.9544435739517,0.35360857232902615,"[0.09325153374233129, 0.34269662921348315, 0.7760814249363868, 0.9009433962264151, 0.09296264118158123]","[0.6229508196721312, 0.18208955223880596, 0.2668416447944007, 0.4046610169491525, 0.6815286624203821]","[0.1622198505869797, 0.23781676413255357, 0.3971354166666667, 0.5584795321637427, 0.16360856269113147]","[122, 335, 1143, 1416, 157]"
490,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.Adam,25,274.7055228948593,0.3835486920895052,"[0.09181969949916527, 0.2786885245901639, 0.7276341948310139, 0.9066265060240963, 0.09891107078039928]","[0.45081967213114754, 0.2537313432835821, 0.32020997375328086, 0.4251412429378531, 0.6942675159235668]","[0.1525658807212205, 0.26562500000000006, 0.4447144592952612, 0.5788461538461538, 0.1731532962668785]","[122, 335, 1143, 1416, 157]"
491,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.SGD,38,342.6455076932907,0.23794516230696502,"[0.05752003771805752, 0.0, 0.0, 0.6017110266159695, 0.0]","[1.0, 0.0, 0.0, 0.4470338983050847, 0.0]","[0.10878288007133304, 0.0, 0.0, 0.512965964343598, 0.0]","[122, 335, 1143, 1416, 157]"
492,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.Adam,28,276.61145174503326,0.38291837377875826,"[0.08683068017366136, 0.27555555555555555, 0.7480314960629921, 0.934375, 0.1036970243462579]","[0.4918032786885246, 0.18507462686567164, 0.3324584426946632, 0.422316384180791, 0.732484076433121]","[0.14760147601476012, 0.22142857142857142, 0.4603270745003029, 0.5817120622568094, 0.18167456556082148]","[122, 335, 1143, 1416, 157]"
493,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.SGD,20,283.91761112213135,0.37882130475890324,"[0.09370199692780339, 0.30256410256410254, 0.7671840354767184, 0.8879432624113475, 0.09393680614859094]","[0.5, 0.1761194029850746, 0.3027121609798775, 0.442090395480226, 0.7006369426751592]","[0.15782664941785254, 0.22264150943396224, 0.43412797992471774, 0.5902876001885903, 0.16566265060240962]","[122, 335, 1143, 1416, 157]"
494,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.Adam,15,278.45240104198456,0.37377875827292784,"[0.08602150537634409, 0.18446601941747573, 0.8631578947368421, 0.9180327868852459, 0.09437559580552908]","[0.39344262295081966, 0.2835820895522388, 0.2869641294838145, 0.4350282485875706, 0.6305732484076433]","[0.1411764705882353, 0.2235294117647059, 0.4307288246881155, 0.590321034978438, 0.16417910447761194]","[122, 335, 1143, 1416, 157]"
495,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.SGD,54,293.30067133903503,0.3763000315159155,"[0.09845559845559845, 0.2682119205298013, 0.7457627118644068, 0.898021308980213, 0.09803921568627451]","[0.4180327868852459, 0.2417910447761194, 0.3079615048118985, 0.4166666666666667, 0.7643312101910829]","[0.159375, 0.2543171114599686, 0.4359133126934985, 0.5692233478051134, 0.1737871107892831]","[122, 335, 1143, 1416, 157]"
496,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.Adam,25,275.5943297147751,0.3794516230696502,"[0.09090909090909091, 0.2720306513409962, 0.7381889763779528, 0.9191290824261276, 0.09671993271656855]","[0.4262295081967213, 0.21194029850746268, 0.32808398950131235, 0.4173728813559322, 0.732484076433121]","[0.14985590778097985, 0.23825503355704697, 0.45427013930950944, 0.5740650801359884, 0.17087667161961367]","[122, 335, 1143, 1416, 157]"
497,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,47,289.8273162841797,0.3671604160100851,"[0.09408926417370325, 0.3984375, 0.7041984732824428, 0.9305785123966942, 0.09567617295308188]","[0.639344262295082, 0.15223880597014924, 0.3228346456692913, 0.3975988700564972, 0.6624203821656051]","[0.1640378548895899, 0.2203023758099352, 0.44271145770845827, 0.5571499257793171, 0.1672025723472669]","[122, 335, 1143, 1416, 157]"
498,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,25,269.6116210222244,0.3681058934762055,"[0.07758620689655173, 0.22950819672131148, 0.7419354838709677, 0.9246794871794872, 0.09246575342465753]","[0.36885245901639346, 0.208955223880597, 0.3219597550306212, 0.4074858757062147, 0.6878980891719745]","[0.12820512820512822, 0.21875, 0.44905430140329466, 0.5656862745098039, 0.1630188679245283]","[122, 335, 1143, 1416, 157]"
499,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,46,340.411355137825,0.246769618657422,"[0.07371225577264653, 0.0, 0.8, 0.6045845272206304, 0.06331658291457286]","[0.680327868852459, 0.0, 0.003499562554680665, 0.4470338983050847, 0.4012738853503185]","[0.1330128205128205, 0.0, 0.006968641114982578, 0.5140073081607796, 0.10937499999999999]","[122, 335, 1143, 1416, 157]"
500,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,27,271.5305771827698,0.37693034982666246,"[0.08695652173913043, 0.20930232558139536, 0.6831345826235093, 0.9168, 0.09617271835132483]","[0.4262295081967213, 0.21492537313432836, 0.35083114610673666, 0.4046610169491525, 0.6242038216560509]","[0.14444444444444443, 0.2120765832106038, 0.4635838150289018, 0.5614894659480646, 0.16666666666666669]","[122, 335, 1143, 1416, 157]"
501,500,3,1,16,128,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.SGD,29,273.8433755636215,0.385439647021746,"[0.10416666666666667, 0.27918781725888325, 0.7062937062937062, 0.9276729559748428, 0.09563758389261745]","[0.4918032786885246, 0.16417910447761194, 0.35345581802274717, 0.4166666666666667, 0.7261146496815286]","[0.17191977077363899, 0.2067669172932331, 0.47113702623906706, 0.5750487329434698, 0.16901408450704225]","[122, 335, 1143, 1416, 157]"
