nr_train,num_epochs,n_bad_epochs,num_hidden_layers,hidden_size,batch_size,af_first_layer,af_hidden_layers,af_output_layer,loss_function,dropout,batch_norm,learning_rate,optimizer,epoch_stopped,loss,accuracy,precision,recall,f1_score,support
4064,500,3,5,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.Adam,19,1.2669703485318895,0.3649543019224708,"[0.08649, 0.34161, 0.78385, 0.91528, 0.08739]","[0.52459, 0.16418, 0.28871, 0.42726, 0.66242]","[0.14849, 0.22177, 0.42199, 0.58257, 0.15442]","[122, 335, 1143, 1416, 157]"
4065,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.01,torch.optim.SGD,47,1.2551089100238986,0.3841790104002521,"[0.09866, 0.26971, 0.78556, 0.92261, 0.09718]","[0.48361, 0.19403, 0.32371, 0.42938, 0.74522]","[0.16389, 0.22569, 0.45849, 0.58602, 0.17193]","[122, 335, 1143, 1416, 157]"
4066,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.01,torch.optim.Adam,12,1.4499067788434137,0.3621178695241097,"[0.10073, 0.12517, 0.75799, 0.92271, 0.10376]","[0.56557, 0.2806, 0.29046, 0.41314, 0.43949]","[0.171, 0.17311, 0.41999, 0.57073, 0.16788]","[122, 335, 1143, 1416, 157]"
4067,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.001,torch.optim.SGD,12,1.6093957575180071,0.1055783170501103,"[0.0, 0.1088, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19625, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4068,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.001,torch.optim.Adam,67,0.9123618738400028,0.4144342893161046,"[0.08416, 0.23211, 0.63663, 0.83014, 0.10101]","[0.27869, 0.35821, 0.37708, 0.45904, 0.50955]","[0.12928, 0.28169, 0.47363, 0.59118, 0.1686]","[122, 335, 1143, 1416, 157]"
4069,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,0.01,torch.optim.SGD,47,1.1246566757092027,0.3907973526630948,"[0.083, 0.22905, 0.73663, 0.82789, 0.09625]","[0.33607, 0.24478, 0.31321, 0.4654, 0.63694]","[0.13312, 0.23665, 0.43953, 0.59584, 0.16722]","[122, 335, 1143, 1416, 157]"
4070,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,0.01,torch.optim.Adam,31,1.2218981696618512,0.3816577371572644,"[0.08158, 0.17813, 0.83081, 0.82558, 0.09969]","[0.2541, 0.3403, 0.28784, 0.45127, 0.6242]","[0.12351, 0.23385, 0.42755, 0.58356, 0.17193]","[122, 335, 1143, 1416, 157]"
4071,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,0.001,torch.optim.SGD,43,1.198140676312917,0.3860699653324929,"[0.07826, 0.24779, 0.75311, 0.88022, 0.09537]","[0.36885, 0.25075, 0.31759, 0.44633, 0.64331]","[0.12912, 0.24926, 0.44677, 0.59231, 0.16612]","[122, 335, 1143, 1416, 157]"
4072,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,0.001,torch.optim.Adam,15,1.2566143172738795,0.3857548061771194,"[0.08766, 0.21587, 0.67628, 0.92777, 0.10171]","[0.40164, 0.20299, 0.3692, 0.40819, 0.68153]","[0.14391, 0.20923, 0.47765, 0.56694, 0.17701]","[122, 335, 1143, 1416, 157]"
4073,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.SGD,60,1.351367250819912,0.341947683580208,"[0.10049, 0.59794, 0.77557, 0.89291, 0.08492]","[0.5082, 0.17313, 0.23885, 0.40042, 0.79618]","[0.16779, 0.26852, 0.36522, 0.5529, 0.15347]","[122, 335, 1143, 1416, 157]"
4074,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.Adam,11,4.059379975491041,0.0384494169555625,"[0.03845, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.07405, 0.0, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4075,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.SGD,17,1.609637439651874,0.0384494169555625,"[0.03845, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.07405, 0.0, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4076,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.Adam,18,1.268851987917327,0.3479357075323038,"[0.09032, 0.33858, 0.88623, 0.88095, 0.08018]","[0.68852, 0.12836, 0.25897, 0.41808, 0.56688]","[0.1597, 0.18615, 0.40081, 0.56705, 0.14049]","[122, 335, 1143, 1416, 157]"
4077,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.SGD,13,1.3673394918441772,0.3337535455404979,"[0.0898, 0.53012, 0.7942, 0.96623, 0.09288]","[0.78689, 0.13134, 0.26334, 0.3637, 0.65605]","[0.16121, 0.21053, 0.39553, 0.52848, 0.16272]","[122, 335, 1143, 1416, 157]"
4078,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.Adam,19,1.34088450950892,0.3469902300661834,"[0.12293, 0.46226, 0.81744, 0.9375, 0.07789]","[0.42623, 0.14627, 0.26247, 0.40254, 0.82803]","[0.19083, 0.22222, 0.39735, 0.56324, 0.14239]","[122, 335, 1143, 1416, 157]"
4079,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.SGD,55,1.385301600389951,0.3211471793255594,"[0.08984, 0.41509, 0.76751, 0.95785, 0.09364]","[0.7541, 0.13134, 0.23972, 0.35311, 0.69427]","[0.16056, 0.19955, 0.36533, 0.516, 0.16503]","[122, 335, 1143, 1416, 157]"
4080,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.Adam,19,1.2922159673921731,0.3551843681058935,"[0.09893, 0.77083, 0.84777, 0.94281, 0.08475]","[0.53279, 0.11045, 0.28259, 0.40749, 0.79618]","[0.16688, 0.19321, 0.42388, 0.56903, 0.15319]","[122, 335, 1143, 1416, 157]"
4081,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.01,torch.optim.SGD,35,1.2645121529497907,0.3867002836432398,"[0.09238, 0.3937, 0.65492, 0.96684, 0.1027]","[0.51639, 0.14925, 0.3902, 0.39124, 0.72611]","[0.15672, 0.21645, 0.48904, 0.55706, 0.17995]","[122, 335, 1143, 1416, 157]"
4082,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.01,torch.optim.Adam,10,1.3561150960189878,0.3359596596281122,"[0.08796, 0.6, 0.72727, 0.94565, 0.07929]","[0.62295, 0.12537, 0.28696, 0.36864, 0.6242]","[0.15416, 0.20741, 0.41154, 0.53049, 0.1407]","[122, 335, 1143, 1416, 157]"
4083,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.001,torch.optim.SGD,27,1.6091570858196291,0.0494799873936337,"[0.0, 0.0, 0.0, 0.0, 0.04948]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.09429]","[122, 335, 1143, 1416, 157]"
4084,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.001,torch.optim.Adam,40,1.0155640319992074,0.4059249921210211,"[0.08148, 0.21652, 0.65756, 0.84005, 0.10624]","[0.36066, 0.22687, 0.35783, 0.47105, 0.58599]","[0.13293, 0.22157, 0.46346, 0.60362, 0.17986]","[122, 335, 1143, 1416, 157]"
4085,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,0.01,torch.optim.SGD,32,1.1651295305233902,0.3898518751969744,"[0.08368, 0.23168, 0.77053, 0.88608, 0.09484]","[0.32787, 0.29254, 0.32021, 0.44492, 0.65605]","[0.13333, 0.25858, 0.45241, 0.59238, 0.16573]","[122, 335, 1143, 1416, 157]"
4086,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,0.01,torch.optim.Adam,61,1.1447763138956015,0.3838638512448786,"[0.09351, 0.22024, 0.75203, 0.87324, 0.0944]","[0.29508, 0.2209, 0.32371, 0.43785, 0.75159]","[0.14201, 0.22057, 0.4526, 0.58325, 0.16773]","[122, 335, 1143, 1416, 157]"
4087,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,0.001,torch.optim.SGD,46,1.192329189435249,0.3851244878663725,"[0.08273, 0.24545, 0.76344, 0.89601, 0.09911]","[0.37705, 0.24179, 0.31059, 0.44421, 0.70701]","[0.13569, 0.24361, 0.44154, 0.59396, 0.17384]","[122, 335, 1143, 1416, 157]"
4088,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,0.001,torch.optim.Adam,18,1.2451905412390627,0.3602269145918689,"[0.08987, 0.21671, 0.69017, 0.96898, 0.09322]","[0.38525, 0.24776, 0.32546, 0.375, 0.70064]","[0.14574, 0.2312, 0.44233, 0.54073, 0.16455]","[122, 335, 1143, 1416, 157]"
4089,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.01,torch.optim.SGD,85,1.2962648917340378,0.3491963441537977,"[0.09753, 0.82222, 0.81407, 0.9397, 0.08185]","[0.58197, 0.11045, 0.28346, 0.39619, 0.73248]","[0.16706, 0.19474, 0.42051, 0.55738, 0.14725]","[122, 335, 1143, 1416, 157]"
4090,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.01,torch.optim.Adam,8,1.610720775052571,0.0494799873936337,"[0.0, 0.0, 0.0, 0.0, 0.04948]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.09429]","[122, 335, 1143, 1416, 157]"
4091,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.SGD,12,1.6096242627488124,0.0494799873936337,"[0.0, 0.0, 0.0, 0.0, 0.04948]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.09429]","[122, 335, 1143, 1416, 157]"
4092,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.Adam,13,1.286246826964109,0.3567601638827608,"[0.0899, 0.28708, 0.93878, 0.90583, 0.09909]","[0.66393, 0.1791, 0.24147, 0.42797, 0.69427]","[0.15836, 0.22059, 0.38413, 0.58129, 0.17343]","[122, 335, 1143, 1416, 157]"
4093,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.01,torch.optim.SGD,24,1.3392405175841977,0.328395839899149,"[0.08561, 0.55696, 0.86217, 0.94434, 0.09036]","[0.7459, 0.13134, 0.25722, 0.35946, 0.66242]","[0.15359, 0.21256, 0.39623, 0.52072, 0.15902]","[122, 335, 1143, 1416, 157]"
4094,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.01,torch.optim.Adam,21,1.3396721116095915,0.333123227229751,"[0.1199, 0.37356, 0.74185, 0.97115, 0.08531]","[0.38525, 0.19403, 0.25897, 0.35664, 0.9172]","[0.18288, 0.2554, 0.38392, 0.52169, 0.1561]","[122, 335, 1143, 1416, 157]"
4095,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.001,torch.optim.SGD,56,1.3774939142000515,0.3265048849669082,"[0.08803, 0.36975, 0.82215, 0.93232, 0.09272]","[0.72951, 0.13134, 0.21435, 0.38912, 0.68153]","[0.15711, 0.19383, 0.34004, 0.54908, 0.16323]","[122, 335, 1143, 1416, 157]"
4096,500,3,5,128,32,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.001,torch.optim.Adam,12,1.312919778273245,0.3532934131736527,"[0.1034, 0.56098, 0.85423, 0.94146, 0.0911]","[0.59836, 0.13731, 0.25634, 0.4089, 0.82803]","[0.17633, 0.22062, 0.39435, 0.57016, 0.16414]","[122, 335, 1143, 1416, 157]"
4097,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.01,torch.optim.SGD,45,1.240334358985114,0.3753545540497951,"[0.09626, 0.32418, 0.7495, 0.938, 0.08756]","[0.44262, 0.17612, 0.32721, 0.41667, 0.72611]","[0.15813, 0.22824, 0.45554, 0.57702, 0.15627]","[122, 335, 1143, 1416, 157]"
4098,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.01,torch.optim.Adam,9,2.129893931038176,0.3397415694925937,"[0.08701, 0.86111, 0.79147, 0.96104, 0.09125]","[0.59836, 0.09254, 0.29221, 0.36582, 0.77707]","[0.15193, 0.16712, 0.42684, 0.52992, 0.16332]","[122, 335, 1143, 1416, 157]"
4099,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.001,torch.optim.SGD,14,1.609233410903691,0.0384494169555625,"[0.03845, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.07405, 0.0, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4100,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.001,torch.optim.Adam,34,1.0728058821016362,0.3955247399936968,"[0.08768, 0.25284, 0.68118, 0.87623, 0.10407]","[0.34426, 0.26567, 0.34208, 0.43997, 0.70064]","[0.13977, 0.2591, 0.45545, 0.5858, 0.18122]","[122, 335, 1143, 1416, 157]"
4101,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,0.01,torch.optim.SGD,37,1.1268963185661045,0.3822880554680113,"[0.07767, 0.2283, 0.69838, 0.86838, 0.09716]","[0.32787, 0.21194, 0.34033, 0.42867, 0.67516]","[0.12559, 0.21981, 0.45765, 0.574, 0.16987]","[122, 335, 1143, 1416, 157]"
4102,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,0.01,torch.optim.Adam,36,1.1878304421367132,0.3684210526315789,"[0.06598, 0.20656, 0.81598, 0.93386, 0.09712]","[0.41803, 0.3194, 0.29484, 0.41879, 0.51592]","[0.11397, 0.25088, 0.43316, 0.57825, 0.16347]","[122, 335, 1143, 1416, 157]"
4103,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,0.001,torch.optim.SGD,46,1.1776283238367116,0.3876457611093602,"[0.08253, 0.25978, 0.73423, 0.89249, 0.09524]","[0.35246, 0.27761, 0.33596, 0.42797, 0.66242]","[0.13375, 0.2684, 0.46098, 0.57852, 0.16653]","[122, 335, 1143, 1416, 157]"
4104,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,0.001,torch.optim.Adam,27,1.1797892053031067,0.372518121651434,"[0.09612, 0.24014, 0.76333, 0.92891, 0.09341]","[0.46721, 0.2, 0.31321, 0.41525, 0.71338]","[0.15944, 0.21824, 0.44417, 0.57394, 0.16519]","[122, 335, 1143, 1416, 157]"
4105,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.SGD,8,1.609691508014106,0.3602269145918689,"[0.0, 0.0, 0.36023, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.52966, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4106,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.Adam,9,3.2623113318943657,0.2388906397730854,"[0.05502, 0.0, 0.0, 0.60171, 0.06148]","[0.37705, 0.0, 0.0, 0.44703, 0.50318]","[0.09603, 0.0, 0.0, 0.51297, 0.10957]","[122, 335, 1143, 1416, 157]"
4107,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.SGD,11,1.6097510732342843,0.0384494169555625,"[0.03845, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.07405, 0.0, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4108,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.Adam,29,1.2300941459667525,0.3706271667191932,"[0.09622, 0.27363, 0.7954, 0.92049, 0.08993]","[0.45902, 0.16418, 0.30271, 0.42514, 0.74522]","[0.15909, 0.20522, 0.43853, 0.58164, 0.16049]","[122, 335, 1143, 1416, 157]"
4109,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.SGD,18,1.3513234903192304,0.3334383863851244,"[0.08347, 0.60294, 0.80829, 0.96219, 0.09677]","[0.81967, 0.12239, 0.27297, 0.35946, 0.61146]","[0.15152, 0.20347, 0.40811, 0.52339, 0.1671]","[122, 335, 1143, 1416, 157]"
4110,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.Adam,22,1.299526232574553,0.337850614560353,"[0.09746, 0.47872, 0.81303, 0.95377, 0.0795]","[0.56557, 0.13433, 0.25109, 0.39336, 0.72611]","[0.16627, 0.20979, 0.38369, 0.557, 0.14331]","[122, 335, 1143, 1416, 157]"
4111,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.SGD,64,1.37291658365673,0.3123227229751024,"[0.06412, 0.46575, 0.74572, 0.97006, 0.11633]","[0.89344, 0.10149, 0.26684, 0.34322, 0.36306]","[0.11965, 0.16667, 0.39304, 0.50704, 0.1762]","[122, 335, 1143, 1416, 157]"
4112,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.Adam,15,1.2870415632232954,0.3394264103372203,"[0.08696, 0.5119, 0.80053, 0.96, 0.08345]","[0.52459, 0.12836, 0.26334, 0.38983, 0.74522]","[0.14918, 0.20525, 0.39631, 0.5545, 0.1501]","[122, 335, 1143, 1416, 157]"
4113,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.01,torch.optim.SGD,47,1.2256090081058812,0.372518121651434,"[0.11515, 0.30208, 0.79167, 0.84605, 0.08757]","[0.31148, 0.17313, 0.28259, 0.44633, 0.83439]","[0.16814, 0.22011, 0.41651, 0.58437, 0.1585]","[122, 335, 1143, 1416, 157]"
4114,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.01,torch.optim.Adam,17,47.52271024408362,0.3618027103687362,"[0.12791, 0.16733, 0.46773, 0.89241, 0.07332]","[0.18033, 0.25075, 0.48819, 0.29873, 0.38854]","[0.14966, 0.20072, 0.47774, 0.44762, 0.12336]","[122, 335, 1143, 1416, 157]"
4115,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.001,torch.optim.SGD,9,1.6093937372412916,0.1055783170501103,"[0.0, 0.10561, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19105, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4116,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.001,torch.optim.Adam,79,0.9010971552721588,0.4093917428301292,"[0.0751, 0.24148, 0.65263, 0.82911, 0.10116]","[0.31148, 0.25373, 0.3797, 0.46257, 0.55414]","[0.12102, 0.24745, 0.48009, 0.59383, 0.17109]","[122, 335, 1143, 1416, 157]"
4117,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,0.01,torch.optim.SGD,65,1.0675560325517783,0.3971005357705641,"[0.08978, 0.24924, 0.69735, 0.84993, 0.096]","[0.29508, 0.24478, 0.34471, 0.45198, 0.6879]","[0.13767, 0.24699, 0.46136, 0.59013, 0.16849]","[122, 335, 1143, 1416, 157]"
4118,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,0.01,torch.optim.Adam,15,1.239044944467566,0.3816577371572644,"[0.07937, 0.29779, 0.76162, 0.91141, 0.0861]","[0.36885, 0.24179, 0.32983, 0.42867, 0.64331]","[0.13062, 0.26689, 0.46032, 0.58309, 0.15188]","[122, 335, 1143, 1416, 157]"
4119,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,0.001,torch.optim.SGD,25,1.215153768057246,0.3826032146233848,"[0.09407, 0.25602, 0.70398, 0.89778, 0.09217]","[0.37705, 0.25373, 0.32458, 0.42797, 0.67516]","[0.15057, 0.25487, 0.44431, 0.57963, 0.1622]","[122, 335, 1143, 1416, 157]"
4120,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,0.001,torch.optim.Adam,42,1.1384947562565184,0.3737787582729278,"[0.09298, 0.24549, 0.74333, 0.89521, 0.08979]","[0.40164, 0.20299, 0.31671, 0.42232, 0.69427]","[0.151, 0.22222, 0.44417, 0.5739, 0.15901]","[122, 335, 1143, 1416, 157]"
4121,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.01,torch.optim.SGD,12,1.609265284153378,0.0384494169555625,"[0.03845, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.07405, 0.0, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
4122,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.01,torch.optim.Adam,9,2.43014553109092,0.2376300031515915,"[0.05716, 0.0, 0.0, 0.60171, 0.0]","[0.9918, 0.0, 0.0, 0.44703, 0.0]","[0.10808, 0.0, 0.0, 0.51297, 0.0]","[122, 335, 1143, 1416, 157]"
4123,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.SGD,10,1.6096553055427534,0.0980144973211471,"[0.0, 0.11543, 0.0, 0.0, 0.02333]","[0.0, 0.88657, 0.0, 0.0, 0.08917]","[0.0, 0.20426, 0.0, 0.0, 0.03699]","[122, 335, 1143, 1416, 157]"
4124,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.Adam,19,1.2350146911470343,0.3715726441853136,"[0.09316, 0.27753, 0.77703, 0.91225, 0.09012]","[0.52459, 0.18806, 0.30184, 0.42585, 0.66242]","[0.15822, 0.2242, 0.43478, 0.58065, 0.15866]","[122, 335, 1143, 1416, 157]"
4125,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.01,torch.optim.SGD,15,1.353630785851201,0.3343838638512448,"[0.08849, 0.57895, 0.81301, 0.95064, 0.09171]","[0.68033, 0.13134, 0.26247, 0.36723, 0.72611]","[0.1566, 0.21411, 0.39683, 0.5298, 0.16286]","[122, 335, 1143, 1416, 157]"
4126,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.01,torch.optim.Adam,17,1.307932397576191,0.3517176173967853,"[0.09488, 0.78846, 0.84574, 0.94234, 0.08277]","[0.51639, 0.12239, 0.27822, 0.40395, 0.77707]","[0.16031, 0.21189, 0.4187, 0.5655, 0.1496]","[122, 335, 1143, 1416, 157]"
4127,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.001,torch.optim.SGD,54,1.3651547477384318,0.329026158209896,"[0.08513, 0.41509, 0.81065, 0.95652, 0.09657]","[0.7459, 0.13134, 0.23972, 0.37288, 0.68153]","[0.15281, 0.19955, 0.37002, 0.53659, 0.16917]","[122, 335, 1143, 1416, 157]"
4128,500,3,5,128,32,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.001,torch.optim.Adam,33,1.2487729620104948,0.3690513709423259,"[0.12059, 0.31776, 0.8209, 0.91538, 0.08743]","[0.33607, 0.20299, 0.28871, 0.4202, 0.87261]","[0.17749, 0.24772, 0.42718, 0.57599, 0.15893]","[122, 335, 1143, 1416, 157]"
